attackerField,serverField,protocol,startDate,endDate
233,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:39:25.278460,2025-02-13 16:39:25.778409
234,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:39:25.278491,2025-02-13 16:39:25.778439
235,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:25.401609,2025-02-13 16:39:25.848264
236,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:25.503458,2025-02-13 16:39:25.548330
237,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:25.548313,2025-02-13 16:39:26.008310
238,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:39:25.778358,2025-02-13 16:39:26.278324
239,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:39:25.778449,2025-02-13 16:39:26.278418
240,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:39:25.778465,2025-02-13 16:39:26.278433
241,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:39:25.778495,2025-02-13 16:39:26.278463
242,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:26.000191,2025-02-13 16:39:26.444301
243,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:26.004468,2025-02-13 16:39:26.504410
244,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:26.052308,2025-02-13 16:39:26.548327
245,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:39:26.278382,2025-02-13 16:39:26.778346
246,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:39:26.278473,2025-02-13 16:39:26.778437
247,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:39:26.278488,2025-02-13 16:39:26.778452
248,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:39:26.278519,2025-02-13 16:39:26.778496
249,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:26.504608,2025-02-13 16:39:26.548361
250,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:26.599952,2025-02-13 16:39:27.048283
251,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:39:26.778402,2025-02-13 16:39:27.278354
252,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:39:26.778540,2025-02-13 16:39:27.278509
253,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:39:26.778557,2025-02-13 16:39:27.278524
254,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:39:26.778587,2025-02-13 16:39:27.278555
255,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:27.006059,2025-02-13 16:39:27.506034
256,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:27.010053,2025-02-13 16:39:27.507678
257,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:27.200396,2025-02-13 16:39:27.648301
258,192.168.0.23,192.168.0.42,IPV4-TCP,2025-02-13 16:39:27.278411,2025-02-13 16:39:27.501206
259,192.168.0.42,192.168.0.43,IPV4-TCP,2025-02-13 16:39:27.278566,2025-02-13 16:39:27.689952
260,192.168.0.22,192.168.0.42,IPV4-TCP,2025-02-13 16:39:27.278581,2025-02-13 16:39:27.689937
261,192.168.0.41,192.168.0.42,IPV4-TCP,2025-02-13 16:39:27.278612,2025-02-13 16:39:27.501221
262,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:27.506177,2025-02-13 16:39:28.005530
263,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:27.548342,2025-02-13 16:39:28.008414
264,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:27.799962,2025-02-13 16:39:28.244240
265,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:27.872222,2025-02-13 16:39:27.872234
266,02:42:c0:a8:00:2a,02:42:c0:a8:00:2b,ARP,2025-02-13 16:39:27.872224,2025-02-13 16:39:27.872235
267,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:27.872225,2025-02-13 16:39:27.872237
268,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:27.872227,2025-02-13 16:39:27.872238
269,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:28.006776,2025-02-13 16:39:28.505487
270,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:28.052345,2025-02-13 16:39:28.548185
271,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:28.400643,2025-02-13 16:39:28.844288
272,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:28.548380,2025-02-13 16:39:29.011192
273,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:29.003497,2025-02-13 16:39:29.452441
274,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:29.011329,2025-02-13 16:39:29.507786
275,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:29.056237,2025-02-13 16:39:29.548216
276,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:29.548211,2025-02-13 16:39:30.008121
277,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:29.600185,2025-02-13 16:39:30.044526
278,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:30.003872,2025-02-13 16:39:30.048356
279,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:30.048245,2025-02-13 16:39:30.548235
280,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:30.200435,2025-02-13 16:39:30.644382
281,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:30.504484,2025-02-13 16:39:31.004306
282,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:30.800928,2025-02-13 16:39:31.244276
283,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:31.004534,2025-02-13 16:39:31.048278
284,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:31.006549,2025-02-13 16:39:31.048355
285,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:31.403952,2025-02-13 16:39:31.848483
286,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:31.507819,2025-02-13 16:39:32.007039
287,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:31.510531,2025-02-13 16:39:32.010322
288,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:32.000181,2025-02-13 16:39:32.448313
289,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:32.008334,2025-02-13 16:39:32.507222
290,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:32.010574,2025-02-13 16:39:32.508386
291,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:32.548394,2025-02-13 16:39:33.009254
292,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:32.552363,2025-02-13 16:39:33.052219
293,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:32.600370,2025-02-13 16:39:33.044325
294,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:33.052202,2025-02-13 16:39:33.548375
295,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:33.200465,2025-02-13 16:39:33.644461
296,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:33.506590,2025-02-13 16:39:33.552262
297,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:33.800607,2025-02-13 16:39:34.244488
298,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:34.005327,2025-02-13 16:39:34.052246
299,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:34.010155,2025-02-13 16:39:34.509734
300,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:34.403225,2025-02-13 16:39:34.844275
301,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:34.506596,2025-02-13 16:39:34.552327
302,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:34.552415,2025-02-13 16:39:35.012714
303,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:35.002695,2025-02-13 16:39:35.460268
304,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:35.007023,2025-02-13 16:39:35.506979
305,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:35.056289,2025-02-13 16:39:35.548721
306,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:35.548727,2025-02-13 16:39:36.009392
307,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:35.600883,2025-02-13 16:39:36.044381
308,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:36.009520,2025-02-13 16:39:36.509452
309,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:36.052256,2025-02-13 16:39:36.548338
310,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:36.202951,2025-02-13 16:39:36.644641
311,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:36.509604,2025-02-13 16:39:36.552496
312,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:36.800578,2025-02-13 16:39:37.248338
313,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:37.008760,2025-02-13 16:39:37.508730
314,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:37.010321,2025-02-13 16:39:37.510125
315,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:37.400361,2025-02-13 16:39:37.844326
316,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:37.508772,2025-02-13 16:39:38.005331
317,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:37.510368,2025-02-13 16:39:38.006787
318,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:39:37.941781,2025-02-13 16:39:38.012197
319,02:42:72:4a:89:82,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:37.942212,2025-02-13 16:39:37.942212
320,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:37.946932,2025-02-13 16:39:37.946932
321,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:37.947823,2025-02-13 16:39:37.947823
322,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:37.950351,2025-02-13 16:39:37.950351
323,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:37.950597,2025-02-13 16:39:37.950597
324,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:37.950846,2025-02-13 16:39:37.950846
325,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:37.958046,2025-02-13 16:39:37.958046
326,02:42:c0:a8:00:2a,02:42:c0:a8:00:2b,ARP,2025-02-13 16:39:37.959325,2025-02-13 16:39:37.959325
327,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:38.000385,2025-02-13 16:39:38.448287
328,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:38.048275,2025-02-13 16:39:38.511669
329,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:38.048314,2025-02-13 16:39:38.509874
330,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:38.552351,2025-02-13 16:39:39.052209
331,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:38.556387,2025-02-13 16:39:39.056195
332,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:38.600310,2025-02-13 16:39:39.048277
333,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:39.200168,2025-02-13 16:39:39.644374
334,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:39.507612,2025-02-13 16:39:40.006003
335,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:39.511201,2025-02-13 16:39:40.007067
336,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:39.800815,2025-02-13 16:39:40.256341
337,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:40.048316,2025-02-13 16:39:40.511639
338,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:40.048331,2025-02-13 16:39:40.510578
339,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:40.400793,2025-02-13 16:39:40.848453
340,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:40.552299,2025-02-13 16:39:41.052256
341,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:40.552380,2025-02-13 16:39:41.048266
342,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:41.000666,2025-02-13 16:39:41.456254
343,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:41.507757,2025-02-13 16:39:42.007520
344,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:41.510326,2025-02-13 16:39:42.009270
345,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:41.600728,2025-02-13 16:39:42.048325
346,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:42.048218,2025-02-13 16:39:42.509919
347,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:42.052284,2025-02-13 16:39:42.511842
348,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:42.201662,2025-02-13 16:39:42.648260
349,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:42.552320,2025-02-13 16:39:43.023341
350,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:42.552357,2025-02-13 16:39:43.024299
351,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:42.800310,2025-02-13 16:39:43.244425
352,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:43.064447,2025-02-13 16:39:43.556413
353,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:43.068334,2025-02-13 16:39:43.560471
354,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:43.400653,2025-02-13 16:39:43.856234
355,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:44.004057,2025-02-13 16:39:44.468327
356,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:44.008301,2025-02-13 16:39:44.507288
357,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:44.011498,2025-02-13 16:39:44.508769
358,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:44.552423,2025-02-13 16:39:45.052410
359,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:44.552431,2025-02-13 16:39:45.013638
360,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:44.600112,2025-02-13 16:39:45.048227
361,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:45.056318,2025-02-13 16:39:45.548552
362,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:45.200720,2025-02-13 16:39:45.644352
363,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:45.504349,2025-02-13 16:39:45.548557
364,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:45.800088,2025-02-13 16:39:46.244341
365,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:46.005361,2025-02-13 16:39:46.056458
366,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:46.008609,2025-02-13 16:39:46.056452
367,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:46.403771,2025-02-13 16:39:46.848388
368,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:46.507185,2025-02-13 16:39:47.007027
369,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:46.509489,2025-02-13 16:39:47.009469
370,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:47.000109,2025-02-13 16:39:47.444223
371,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:47.007189,2025-02-13 16:39:47.506947
372,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:47.009625,2025-02-13 16:39:47.508520
373,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:39:47.325855,2025-02-13 16:39:47.398000
374,02:42:72:4a:89:82,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:47.326281,2025-02-13 16:39:47.326281
375,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:47.329603,2025-02-13 16:39:47.329603
376,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:47.329926,2025-02-13 16:39:47.329926
377,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:47.335020,2025-02-13 16:39:47.335020
378,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:47.335340,2025-02-13 16:39:47.335340
379,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:47.335685,2025-02-13 16:39:47.335685
380,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:47.344762,2025-02-13 16:39:47.344762
381,02:42:c0:a8:00:2a,02:42:c0:a8:00:2b,ARP,2025-02-13 16:39:47.345230,2025-02-13 16:39:47.345230
382,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:47.548345,2025-02-13 16:39:48.048203
383,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:47.552275,2025-02-13 16:39:48.048203
384,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:47.600719,2025-02-13 16:39:48.048208
385,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:48.200248,2025-02-13 16:39:48.648337
386,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:48.504515,2025-02-13 16:39:48.548351
387,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:48.507362,2025-02-13 16:39:48.552245
388,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:48.802191,2025-02-13 16:39:49.244350
389,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:49.006814,2025-02-13 16:39:49.506758
390,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:49.013472,2025-02-13 16:39:49.511877
391,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:39:49.389582,2025-02-13 16:39:49.733235
392,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:49.389614,2025-02-13 16:39:49.878279
393,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:49.400352,2025-02-13 16:39:49.856408
394,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:49.473580,2025-02-13 16:39:49.801987
395,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:49.506911,2025-02-13 16:39:50.004106
396,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:49.545598,2025-02-13 16:39:49.950178
397,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:49.552322,2025-02-13 16:39:49.552322
398,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:49.733266,2025-02-13 16:39:49.914038
399,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:39:49.997650,2025-02-13 16:39:50.353110
400,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:49.997684,2025-02-13 16:39:50.262039
401,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:50.016253,2025-02-13 16:39:50.432320
402,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:50.057284,2025-02-13 16:39:50.397849
403,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:50.149544,2025-02-13 16:39:50.486040
404,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:50.208275,2025-02-13 16:39:50.416331
405,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:50.217207,2025-02-13 16:39:50.574058
406,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:50.297966,2025-02-13 16:39:50.649979
407,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:50.353140,2025-02-13 16:39:50.686018
408,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:50.721391,2025-02-13 16:39:51.107376
409,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:39:50.765553,2025-02-13 16:39:50.765553
410,02:42:c0:a8:00:2a,02:42:c0:a8:00:2b,ARP,2025-02-13 16:39:50.765582,2025-02-13 16:39:51.149861
411,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:50.829586,2025-02-13 16:39:50.830311
412,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:50.848353,2025-02-13 16:39:50.848353
413,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:50.897585,2025-02-13 16:39:50.898339
414,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:50.973243,2025-02-13 16:39:50.973893
415,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:51.045267,2025-02-13 16:39:51.045849
416,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:51.072280,2025-02-13 16:39:51.264322
417,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:39:51.181368,2025-02-13 16:39:51.182128
418,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:51.680602,2025-02-13 16:39:52.133520
419,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:52.181622,2025-02-13 16:39:52.469133
420,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:52.350311,2025-02-13 16:39:52.769583
421,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:52.740396,2025-02-13 16:39:53.172265
422,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:52.861878,2025-02-13 16:39:52.997316
423,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:52.866265,2025-02-13 16:39:53.257522
424,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:53.248335,2025-02-13 16:39:53.685929
425,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:53.444331,2025-02-13 16:39:53.781821
426,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:53.749410,2025-02-13 16:39:54.240978
427,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:54.013760,2025-02-13 16:39:54.505110
428,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:54.281812,2025-02-13 16:39:54.770455
429,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:54.541700,2025-02-13 16:39:55.037604
430,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:54.788205,2025-02-13 16:39:55.265081
431,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:55.133528,2025-02-13 16:39:55.622164
432,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:55.357468,2025-02-13 16:39:55.786369
433,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:55.721570,2025-02-13 16:39:56.096247
434,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:55.862206,2025-02-13 16:39:56.302601
435,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:56.053636,2025-02-13 16:39:56.469708
436,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:56.269632,2025-02-13 16:39:56.269632
437,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:56.366190,2025-02-13 16:39:56.860108
438,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:56.569481,2025-02-13 16:39:56.986147
439,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:56.921359,2025-02-13 16:39:57.417953
440,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:57.101436,2025-02-13 16:39:57.373620
441,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:57.217928,2025-02-13 16:39:57.622015
442,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:57.453344,2025-02-13 16:39:57.953276
443,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:57.765281,2025-02-13 16:39:58.233817
444,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:57.985600,2025-02-13 16:39:58.417990
445,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:58.345742,2025-02-13 16:39:58.766102
446,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:58.489664,2025-02-13 16:39:58.969890
447,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:39:58.877799,2025-02-13 16:39:59.277671
448,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:59.045657,2025-02-13 16:39:59.463130
449,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:59.130060,2025-02-13 16:39:59.534043
450,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:39:59.565575,2025-02-13 16:40:00.039501
451,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:39:59.633511,2025-02-13 16:40:00.069954
452,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:40:00.101772,2025-02-13 16:40:00.559560
453,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:40:00.193184,2025-02-13 16:40:00.513553
454,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:40:00.305954,2025-02-13 16:40:00.774919
455,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:40:00.653404,2025-02-13 16:40:01.080305
456,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:40:00.909495,2025-02-13 16:40:01.341937
457,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:40:01.173730,2025-02-13 16:40:01.665712
458,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:40:01.433437,2025-02-13 16:40:01.898376
459,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:40:01.729661,2025-02-13 16:40:02.217869
460,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:40:02.049424,2025-02-13 16:40:02.325605
461,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:40:02.154065,2025-02-13 16:40:02.647433
462,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:40:02.293667,2025-02-13 16:40:02.785330
